known_count,unique_solution,puzzle_string,time_taken
30,False,-5-7---96----5-----3-6---5---936--4--4--7562-5----91------1--------83--131--269-8,11.57
30,False,632--4---1-5-----7----5-36186--25-133---9------7---4---9-5--1-851----7-------16--,11.58
30,False,-28-5-----67-215-8--58-96-2---------4-6--------9------5-4--61276-2----53--3--5--6,11.59
30,False,----7--6---6825-7-7--9--38--2-1--7-3--8-9----4-----8----7-3-2982--7--41--9-5-----,11.92
30,False,--2-93-84-------76--628-1----9--2-----35--94---1---3-2----26-95-3--7-6-89--8-----,11.93
30,False,---8-67------57-927------8--79--5---83-72--6----1---7---3---9-7--7---54---2974-1-,11.95
30,False,58-9-6312---4--6-----52---8--76-----------1641-63-8---3-8--4--66--8-------9-67---,12.07
30,False,---7------96--4-5---4-5-------37-----319-6-78--984-26-94---2--5--25-7--61--4-----,12.84
30,False,65--8------9-5----2-------5931----68567--84-1----6-5----6--584--2-8-----38-----57,14.86
30,False,54---7--2-6------883--9---4----7---1--386-47527--4--8------6-93--8--41------18---,14.90
30,False,---7------9318-2655-8-62----5---367-------5-----57------5----4--61-5---747-6--95-,15.23
30,False,8-5--9--264--25-1-----84-6---9----7----8-----------84--2-793-84--62--391--84-----,15.26
30,False,-69---284--2-94-------8-------9-2-469--435-71-----19--2--3---------29--875----4-9,15.31
30,False,194---3---------9--25---8----3-1--7--5---7-------2---6--9-52683632--49-1---63--2-,16.06
30,False,--9---3--4---7-------2-8-4---8-3641---4--7--35-3-4----2-19-3--48-6----3--3--8-15-,16.21
30,False,-53---6-9---9-3-----9----13-------6-84-319-27---2---9-96-----4-5-8-9---6--17--93-,16.34
30,False,-6-8----59-3-16--458----19----4-1---41----6----9----12--1---------125--774-9-3-6-,16.37
30,False,----7----------7--5761----2-5-93--8---975-1-4--3-4--7---42-9-1----41-----95-67--8,16.48
30,False,-8----------1--926-6725--84--6-9--3----3-6-4-74-8--6--------26-618-3--5-42-------,16.50
30,False,347-2198-2-897---4-1-5--------86-------------87---453-----1---9--4----6-9-148-3--,16.53
30,False,--5----3----73---6-17--29-------8-7-4--62---3--2-946---682137----3-7-25-------3--,16.56
30,False,-8--7---5---6--1--2-----6-3----2----5-9-1-3-64--9-6-1-8--2-97-191----8-46----12--,16.63
30,False,--8--3672-2------5--76258-------4-3--4---2--9----3--4----21--571-----32-752--9---,16.71
30,False,-7-1---5---9-4-7---3--5--9-9-7---2---1396--8---5-3----3----9---896-2-13-7-4-----9,16.88
30,False,6---8153--587-3--1----5---4--6--7-587--------3-9-6-7-2-------7-46----2--59-2----6,16.91
30,False,----67------93476----1--34----3-1-5-5-2--9-83--3--6---415---8-6---4--5---3--1--2-,16.97
30,False,147--536----431--88---67--4--1------3------41--5-1---37-4-----9--2----3--8--93-2-,17.28
30,False,--------6-39816---------8-3--64---2-1-----65----6--78996--48----5-16---741-2--5--,17.62
30,False,4-39----7-5---2---68---7---3---9-1--------7-6-2-----54231-74---5--839-7--7--2---3,17.67
30,False,9-3-1--5-4256--1---------9-64--5-----5----7--73-------5-8---6-3--4-6891-2-6-7-5--,17.77
30,False,2-6-4-5---5---78------8-2-9---3-2-----2-9---363175-9-8-----5-----91-8--54-5----8-,17.79
30,False,------3----85-79-12-369-4-73-47-9-62------745--2----398-1----9-----------3-9--2--,17.80
30,False,-5------42--5-416-----7-2587-------93--72---6-2-98---1-32--76----4-6------1---47-,17.83
30,False,--28--5--------7--645--------7--1-5953--------9-73--8-47---8-35-51-7----326---8-7,17.85
30,False,1----------4---15272-----64-------4--961---8-3-8---2---13--597---291---59--4---21,17.90
30,False,-9---7-43-7--4---2-4---1--8----9--5-5--3-6-8-46--8-31--54--29---18-------3--5--6-,17.93
30,False,-3--9---2-2--15---51-2-----1----8-----5-728-1--------72-------5--15-634--549--216,17.96
30,False,-1-97-5-26-7--2------81--3----1-7-2---6---713-7--2-48------------17---5473--4--9-,17.97
30,False,---4-2-7----63-512--9---4-3--3-------6--97-34---3-1---6------5--328---4--75---328,18.05
30,False,--2--------3--9----------2-9-65--21-2------6-5--2--97-12485639--57-9--4--6-----82,18.07
30,False,-623-15-7-5----48--4--5--6--964-----13---58-6-7----94--8------44--------6--5-42--,18.08
30,False,6-4---2191-----6--58-2167-3---3----------19-84--8-----8457-----7---82--4--3-5----,18.11
30,False,8-7--61-------572--2--7--8-9--6-7-5----9------72-3--69--6----17----1---471--64-3-,18.15
30,True,-143--7---2------5-968----2----2---87--9---54-----862-9-5-7--8-6715-3---2---9----,18.23
